"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","block_id","shape_id"
"L1A","20260204_2379","20260204_2379_19697_8","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19697_9","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19697_10","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19698_0","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19698_1","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19698_2","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19698_3","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19698_4","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19698_5","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19698_6","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19698_7","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19698_8","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19698_9","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19699_0","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19699_1","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19699_2","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19699_3","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19699_4","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19699_5","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19699_6","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19699_7","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19699_8","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19699_9","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19700_0","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19700_1","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19700_2","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19700_3","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19700_4","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19700_5","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19700_6","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19700_7","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19700_8","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19700_9","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19700_10","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19701_0","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19701_1","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19701_2","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19701_3","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19701_4","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19701_5","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19701_6","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19701_7","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19701_8","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19701_9","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19702_0","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19702_1","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19702_2","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19702_3","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19702_4","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19702_5","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19702_6","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19702_7","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19702_8","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19702_9","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19702_10","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19703_0","","","0","","L1"
"L1A","20260204_2379","20260204_2379_19703_1","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19694_0","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19694_1","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19694_2","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19694_3","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19694_4","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19694_5","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19694_6","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19694_7","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19694_8","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19694_9","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19694_10","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19695_0","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19695_1","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19695_2","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19695_3","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19695_4","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19695_5","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19695_6","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19695_7","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19695_8","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19695_9","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19696_0","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19696_1","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19696_2","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19696_3","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19696_4","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19696_5","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19696_6","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19696_7","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19696_8","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19696_9","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19697_0","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19697_1","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19697_2","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19697_3","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19697_4","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19697_5","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19697_6","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19697_7","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19697_8","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19697_9","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19697_10","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19698_0","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19698_1","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19698_2","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19698_3","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19698_4","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19698_5","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19698_6","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19698_7","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19698_8","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19698_9","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19699_0","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19699_1","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19699_2","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19699_3","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19699_4","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19699_5","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19699_6","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19699_7","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19699_8","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19699_9","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19700_0","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19700_1","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19700_2","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19700_3","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19700_4","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19700_5","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19700_6","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19700_7","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19700_8","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19700_9","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19700_10","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19701_0","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19701_1","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19701_2","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19701_3","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19701_4","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19701_5","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19701_6","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19701_7","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19701_8","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19701_9","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19702_0","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19702_1","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19702_2","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19702_3","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19702_4","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19702_5","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19702_6","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19702_7","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19702_8","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19702_9","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19702_10","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19703_0","","","0","","L1"
"L1A","20260205_2379","20260205_2379_19703_1","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19683_0","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19683_1","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19683_2","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19683_3","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19683_4","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19683_5","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19683_6","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19683_7","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19683_8","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19683_9","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19683_10","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19683_11","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19684_0","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19684_1","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19684_2","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19684_3","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19684_4","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19684_5","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19684_6","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19684_7","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19684_8","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19684_9","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19685_0","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19685_1","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19685_2","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19685_3","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19685_4","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19685_5","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19685_6","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19685_7","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19685_8","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19685_9","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19685_10","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19685_11","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19686_0","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19686_1","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19686_2","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19686_3","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19686_4","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19686_5","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19686_6","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19686_7","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19686_8","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19686_9","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19687_0","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19687_1","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19687_2","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19687_3","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19687_4","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19687_5","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19687_6","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19687_7","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19687_8","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19687_9","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19688_0","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19688_1","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19688_2","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19688_3","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19688_4","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19688_5","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19688_6","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19688_7","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19688_8","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19688_9","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19689_0","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19689_1","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19689_2","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19689_3","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19689_4","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19689_5","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19689_6","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19689_7","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19689_8","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19689_9","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19689_10","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19689_11","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19690_0","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19690_1","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19690_2","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19690_3","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19690_4","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19690_5","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19690_6","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19690_7","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19690_8","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19690_9","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19691_0","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19691_1","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19691_2","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19691_3","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19691_4","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19691_5","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19692_0","","","0","","L1"
"L1A","20260206_2378","20260206_2378_19692_1","","","0","","L1"
"L1A","20260207_1743","20260207_1743_14657_0","","","0","","L1"
"L1A","20260207_1743","20260207_1743_14657_1","","","0","","L1"
"L1A","20260207_1743","20260207_1743_14657_2","","","0","","L1"
"L1A","20260207_1743","20260207_1743_14657_3","","","0","","L1"
"L1A","20260207_1743","20260207_1743_14657_4","","","0","","L1"
"L1A","20260207_1743","20260207_1743_14657_5","","","0","","L1"
"L1A","20260207_1743","20260207_1743_14657_6","","","0","","L1"
"L1A","20260207_1743","20260207_1743_14657_7","","","0","","L1"
"L1A","20260207_1743","20260207_1743_14657_8","","","0","","L1"
"L1A","20260207_1743","20260207_1743_14657_9","","","0","","L1"
"L1A","20260207_1743","20260207_1743_14657_10","","","0","","L1"
"L1A","20260207_1743","20260207_1743_14657_11","","","0","","L1"
"L1A","20260207_1743","20260207_1743_14658_0","","","0","","L1"
"L1A","20260207_1743","20260207_1743_14658_1","","","0","","L1"
"L1A","20260207_1743","20260207_1743_14658_2","","","0","","L1"
"L1A","20260207_1743","20260207_1743_14658_3","","","0","","L1"
"L1A","20260207_1743","20260207_1743_14658_4","","","0","","L1"
"L1A","20260207_1743","20260207_1743_14658_5","","","0","","L1"
"L1A","20260207_1743","20260207_1743_14658_6","","","0","","L1"
"L1A","20260207_1743","20260207_1743_14658_7","","","0","","L1"
"L1A","20260207_1743","20260207_1743_14658_8","","","0","","L1"
"L1A","20260207_1743","20260207_1743_14658_9","","","0","","L1"
"L1A","20260207_1743","20260207_1743_14659_0","","","0","","L1"
"L1A","20260207_1743","20260207_1743_14659_1","","","0","","L1"
"L1A","20260207_1743","20260207_1743_14659_2","","","0","","L1"
"L1A","20260207_1743","20260207_1743_14659_3","","","0","","L1"
"L1A","20260207_1743","20260207_1743_14659_4","","","0","","L1"
"L1A","20260207_1743","20260207_1743_14659_5","","","0","","L1"
"L1A","20260207_1743","20260207_1743_14659_6","","","0","","L1"
"L1A","20260207_1743","20260207_1743_14659_7","","","0","","L1"
"L1A","20260207_1743","20260207_1743_14659_8","","","0","","L1"
"L1A","20260207_1743","20260207_1743_14659_9","","","0","","L1"
"L1A","20260207_1743","20260207_1743_14659_10","","","0","","L1"
"L1A","20260207_1743","20260207_1743_14660_0","","","0","","L1"
